run,model_name,description,model,type,status,fit_time,predict_time,total_time,error,predictions_file,stats.persons.training.time,stats.persons.training.samples,stats.persons.training.words,stats.persons.inference.time,stats.persons.inference.samples,stats.persons.inference.words,stats.persons.evaluation.time,stats.persons.evaluation.samples,stats.persons.evaluation.words,stats.persons.evaluation.metrics.toptal.multi_word.precision,stats.persons.evaluation.metrics.toptal.multi_word.recall,stats.persons.evaluation.metrics.toptal.multi_word.jaccard,stats.persons.evaluation.metrics.toptal.multi_word.f1,stats.persons.evaluation.metrics.toptal.multi_word.accuracy,stats.persons.evaluation.metrics.personal.micro.accuracy,stats.persons.evaluation.metrics.personal.micro.precision,stats.persons.evaluation.metrics.personal.micro.recall,stats.persons.evaluation.metrics.personal.micro.jaccard,stats.persons.evaluation.metrics.personal.micro.f1,stats.persons.evaluation.metrics.personal.macro.accuracy,stats.persons.evaluation.metrics.personal.macro.precision,stats.persons.evaluation.metrics.personal.macro.recall,stats.persons.evaluation.metrics.personal.macro.jaccard,stats.persons.evaluation.metrics.personal.macro.f1,stats.organizations.training.time,stats.organizations.training.samples,stats.organizations.training.words,stats.organizations.inference.time,stats.organizations.inference.samples,stats.organizations.inference.words,stats.organizations.evaluation.time,stats.organizations.evaluation.samples,stats.organizations.evaluation.words,stats.organizations.evaluation.metrics.toptal.multi_word.precision,stats.organizations.evaluation.metrics.toptal.multi_word.recall,stats.organizations.evaluation.metrics.toptal.multi_word.jaccard,stats.organizations.evaluation.metrics.toptal.multi_word.f1,stats.organizations.evaluation.metrics.toptal.multi_word.accuracy,stats.organizations.evaluation.metrics.personal.micro.accuracy,stats.organizations.evaluation.metrics.personal.micro.precision,stats.organizations.evaluation.metrics.personal.micro.recall,stats.organizations.evaluation.metrics.personal.micro.jaccard,stats.organizations.evaluation.metrics.personal.micro.f1,stats.organizations.evaluation.metrics.personal.macro.accuracy,stats.organizations.evaluation.metrics.personal.macro.precision,stats.organizations.evaluation.metrics.personal.macro.recall,stats.organizations.evaluation.metrics.personal.macro.jaccard,stats.organizations.evaluation.metrics.personal.macro.f1,stats.locations.training.time,stats.locations.training.samples,stats.locations.training.words,stats.locations.inference.time,stats.locations.inference.samples,stats.locations.inference.words,stats.locations.evaluation.time,stats.locations.evaluation.samples,stats.locations.evaluation.words,stats.locations.evaluation.metrics.toptal.multi_word.precision,stats.locations.evaluation.metrics.toptal.multi_word.recall,stats.locations.evaluation.metrics.toptal.multi_word.jaccard,stats.locations.evaluation.metrics.toptal.multi_word.f1,stats.locations.evaluation.metrics.toptal.multi_word.accuracy,stats.locations.evaluation.metrics.personal.micro.accuracy,stats.locations.evaluation.metrics.personal.micro.precision,stats.locations.evaluation.metrics.personal.micro.recall,stats.locations.evaluation.metrics.personal.micro.jaccard,stats.locations.evaluation.metrics.personal.micro.f1,stats.locations.evaluation.metrics.personal.macro.accuracy,stats.locations.evaluation.metrics.personal.macro.precision,stats.locations.evaluation.metrics.personal.macro.recall,stats.locations.evaluation.metrics.personal.macro.jaccard,stats.locations.evaluation.metrics.personal.macro.f1,paper
1,HuggingFaceEntityExtractor,DistilBERT model for Named Entity Recognition (faster and smaller than BERT),dslim/distilbert-NER,transformer,success,73.08345103263855,16.969284534454346,92.08306121826172,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\HuggingFaceEntityExtractor_dslim_distilbert_NER_predictions.csv,0.0035543441772460938,276,187903,43.317068099975586,276,187903,0.008762836456298828,276,187903,0.711111,0.359551,0.313725,0.477612,0.126812,0.12318840579710146,0.6986111111111111,0.3532303370786517,0.3065204143814747,0.4692164179104478,0.12318840579710146,0.566941804170065,0.3905283980752767,0.3327757118282424,0.422895479754445,0.0032837390899658203,276,187903,15.058023691177368,276,187903,0.005785942077636719,276,187903,0.293403,0.200474,0.1352,0.238196,0.086957,0.021739130434782608,0.22357019064124783,0.11305872042068361,0.08118313404657017,0.15017462165308498,0.021739130434782608,0.18066832100012875,0.09820324602933299,0.07386606539896574,0.11458513986487132,0.004505634307861328,276,187903,14.483865022659302,276,187903,0.00886988639831543,276,187903,0.491961,0.309091,0.234303,0.379653,0.199275,0.010869565217391304,0.4887459807073955,0.08021108179419525,0.07400194741966894,0.13780598368087035,0.010869565217391304,0.3033816425120773,0.11006541468988137,0.09703744136554818,0.14333383938460564,https://arxiv.org/abs/1910.01108
1,HuggingFaceEntityExtractor,BERT-large model fine-tuned on CoNLL-2003 English dataset,dbmdz/bert-large-cased-finetuned-conll03-english,transformer,success,397.1387212276459,119.14458012580872,522.6905794143677,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\HuggingFaceEntityExtractor_dbmdz_bert_large_cased_finetuned_conll03_english_predictions.csv,0.003610372543334961,276,187903,171.27866864204407,276,187903,0.008106708526611328,276,187903,0.69598,0.389045,0.332533,0.499099,0.112319,0.11231884057971014,0.6834170854271356,0.38202247191011235,0.324582338902148,0.4900900900900901,0.11231884057971014,0.5530842044429001,0.4130351885700161,0.34059673099617915,0.43166895510610453,0.0051844120025634766,276,187903,48.33569860458374,276,187903,0.007139921188354492,276,187903,0.290676,0.188612,0.129163,0.228777,0.097826,0.028985507246376812,0.2208029197080292,0.10604732690622261,0.07716836734693877,0.14328004736530492,0.028985507246376812,0.17653162055335966,0.094979260876,0.07046771504782341,0.1109000690808471,0.00404810905456543,276,187903,177.2877230644226,276,187903,0.006711721420288086,276,187903,0.513353,0.349495,0.262519,0.415865,0.210145,0.014492753623188406,0.5118343195266272,0.09129287598944591,0.08398058252427185,0.154948499776086,0.014492753623188406,0.3482487922705314,0.12248203574640326,0.11067284330576102,0.16162961365241518,https://arxiv.org/abs/1810.04805
1,SlidingWindowExtractor,Naive sliding window approach for entity extraction,,rule-based,success,165.0456428527832,43.46925663948059,208.53972244262695,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SlidingWindowExtractor_N_A_predictions.csv,0.0070836544036865234,276,187903,88.38962316513062,276,187903,0.012325048446655273,276,187903,0.897059,0.771067,0.708387,0.829305,0.355072,0.35507246376811596,0.8970588235294118,0.7710674157303371,0.7083870967741935,0.8293051359516617,0.35507246376811596,0.7204862669536582,0.6822670893443958,0.6325010319192563,0.6864645881898566,0.007056236267089844,276,187903,40.691601037979126,276,187903,0.0076329708099365234,276,187903,0.801653,0.575326,0.503634,0.66989,0.304348,0.07246376811594203,0.811046511627907,0.4890446976336547,0.43902439024390244,0.6101694915254237,0.07246376811594203,0.6003093424289077,0.3987009769618465,0.3657043717625559,0.4644902795444452,0.005961894989013672,276,187903,35.71931219100952,276,187903,0.00759124755859375,276,187903,0.899015,0.737374,0.68097,0.810211,0.547101,0.2644927536231884,0.8744693753790176,0.7609498680738787,0.6860133206470028,0.8137697516930023,0.2644927536231884,0.7378309519739081,0.7363491890837814,0.6503767547689397,0.7154576497539339,
1,SpacyEntityExtractor,SpaCy small English model for NER,en_core_web_sm,rule-based,success,117.67605519294739,29.261772394180298,148.87370038032532,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_sm_predictions.csv,0.0032358169555664062,276,187903,39.17829251289368,276,187903,0.008027076721191406,276,187903,0.615251,0.747893,0.509569,0.675119,0.108696,0.10507246376811594,0.5867435158501441,0.7148876404494382,0.475478748248482,0.6445077556188668,0.10507246376811594,0.5128107041017314,0.6373041167467351,0.45073284217484305,0.5487273298948016,0.0030107498168945312,276,187903,40.02774119377136,276,187903,0.007081270217895508,276,187903,0.123915,0.18624,0.080389,0.148815,0.054348,0.018115942028985508,0.10733590733590734,0.12182296231375986,0.060513713539399216,0.11412151067323481,0.018115942028985508,0.08463099030175689,0.10180341498276281,0.05251334750981864,0.08754047196244753,0.0030198097229003906,276,187903,38.299607276916504,276,187903,0.0056934356689453125,276,187903,0.347826,0.323232,0.201258,0.335079,0.163043,0.010869565217391304,0.34408602150537637,0.08443271767810026,0.07272727272727272,0.13559322033898305,0.010869565217391304,0.22161979526109957,0.09727975100413584,0.08196968474007535,0.1222844050804396,https://spacy.io/models/en
1,SpacyEntityExtractor,SpaCy medium English model for NER,en_core_web_md,rule-based,success,120.54090714454651,31.284499168395996,156.05608558654785,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_md_predictions.csv,0.0030040740966796875,276,187903,40.68446755409241,276,187903,0.008150339126586914,276,187903,0.651947,0.787921,0.554622,0.713514,0.141304,0.13043478260869565,0.6214492753623189,0.7528089887640449,0.5161290322580645,0.6808510638297872,0.13043478260869565,0.5443049027041658,0.6649971863407972,0.48847352984894415,0.5778259204404167,0.004019498825073242,276,187903,40.866002798080444,276,187903,0.007813453674316406,276,187903,0.12588,0.190985,0.082101,0.151744,0.065217,0.018115942028985508,0.10872894333843798,0.12445223488168274,0.061605206073752715,0.11606048222313037,0.018115942028985508,0.08636581017495339,0.10367661223639484,0.05418899504509054,0.08991536458751871,0.0025157928466796875,276,187903,38.81472659111023,276,187903,0.005042076110839844,276,187903,0.339019,0.321212,0.197516,0.329876,0.173913,0.010869565217391304,0.33403361344537813,0.08390501319261214,0.07188065099457505,0.13412062420919443,0.010869565217391304,0.215527950310559,0.09861888707055304,0.08312211322487172,0.12292147427669878,https://spacy.io/models/en
1,SpacyEntityExtractor,SpaCy large English model for NER,en_core_web_lg,rule-based,success,122.89968538284302,31.829509019851685,160.17936778068542,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_lg_predictions.csv,0.004547595977783203,276,187903,40.51270532608032,276,187903,0.008601903915405273,276,187903,0.654429,0.788624,0.556767,0.715287,0.163043,0.14492753623188406,0.6236183827806865,0.7528089887640449,0.5176243360695316,0.6821508113267578,0.14492753623188406,0.5433794404827686,0.6673066924546511,0.48950390427581014,0.5789699623536186,0.00354766845703125,276,187903,41.85045909881592,276,187903,0.007596731185913086,276,187903,0.135071,0.202847,0.088235,0.162162,0.061594,0.018115942028985508,0.11764705882352941,0.13321647677475898,0.06663743971942131,0.12494862309905466,0.018115942028985508,0.09540361871555504,0.10920269344182386,0.0574338387580243,0.09545301183244932,0.002510547637939453,276,187903,40.35856318473816,276,187903,0.006486177444458008,276,187903,0.348739,0.335354,0.206211,0.341916,0.184783,0.014492753623188406,0.34511434511434513,0.08759894459102903,0.0751131221719457,0.13973063973063973,0.014492753623188406,0.22635150678628937,0.10264871540504888,0.08876656077143587,0.129632698378372,https://spacy.io/models/en
2,PretrainedBERTEntityExtractor,Pretrained BERT model for entity extraction,distilbert_ner_finetuned,transformer,success,350.9959247112274,84.59420967102051,437.912921667099,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\PretrainedBERTEntityExtractor_distilbert_ner_finetuned_predictions.csv,0.42887043952941895,276,187903,135.73891925811768,276,187903,0.008042097091674805,276,187903,0.667674,0.775983,0.559777,0.717766,0.181159,0.16304347826086957,0.6451418225709112,0.7507022471910112,0.5313121272365805,0.6939305420318078,0.16304347826086957,0.5528358303172376,0.659556547338638,0.49543188968863616,0.5810590046084628,0.3890867233276367,276,187903,107.19278836250305,276,187903,0.008094549179077148,276,187903,0.299728,0.391459,0.204461,0.339506,0.050725,0.0036231884057971015,0.2776769509981851,0.26818580192813324,0.15797625193598347,0.272848863129737,0.0036231884057971015,0.22054601701424958,0.20472250676055023,0.13470010089067722,0.2030328572694354,0.3693661689758301,276,187903,106.68770122528076,276,187903,0.0077075958251953125,276,187903,0.525,0.636364,0.403846,0.575342,0.221014,0.007246376811594203,0.525,0.1662269129287599,0.1444954128440367,0.2525050100200401,0.007246376811594203,0.4105980875002614,0.1933019117967546,0.16032946123624617,0.2380760666388122,
2,HuggingFaceEntityExtractor,BERT-based Named Entity Recognition model,dslim/bert-base-NER,transformer,success,313.1651692390442,77.36021327972412,393.28083062171936,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\HuggingFaceEntityExtractor_dslim_bert_base_NER_predictions.csv,0.0025482177734375,276,187903,60.08003067970276,276,187903,0.009068012237548828,276,187903,0.725071,0.357444,0.31478,0.478833,0.119565,0.11956521739130435,0.7122507122507122,0.351123595505618,0.3075030750307503,0.4703668861712136,0.11956521739130435,0.5745258666454318,0.3921915346568915,0.3327774084998491,0.423392189909775,0.005518198013305664,276,187903,152.7274444103241,276,187903,0.005587339401245117,276,187903,0.290441,0.187426,0.12856,0.22783,0.101449,0.036231884057971016,0.23076923076923078,0.11042944785276074,0.08071748878923767,0.14937759336099588,0.036231884057971016,0.18868831953071083,0.09774575766423592,0.07625110596069001,0.11593751888288922,0.004206418991088867,276,187903,100.16352868080139,276,187903,0.0050160884857177734,276,187903,0.528302,0.339394,0.260465,0.413284,0.195652,0.014492753623188406,0.5266457680250783,0.08865435356200528,0.08211143695014662,0.15176151761517617,0.014492753623188406,0.32303312629399583,0.11726613296016798,0.10487848780538293,0.15360665658455283,https://arxiv.org/abs/1810.04805
2,HuggingFaceEntityExtractor,DistilBERT model for Named Entity Recognition (faster and smaller than BERT),dslim/distilbert-NER,transformer,success,61.46799349784851,14.76736307144165,78.33968901634216,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\HuggingFaceEntityExtractor_dslim_distilbert_NER_predictions.csv,0.002511262893676758,276,187903,37.07546377182007,276,187903,0.00806736946105957,276,187903,0.711111,0.359551,0.313725,0.477612,0.126812,0.12318840579710146,0.6986111111111111,0.3532303370786517,0.3065204143814747,0.4692164179104478,0.12318840579710146,0.566941804170065,0.3905283980752767,0.3327757118282424,0.422895479754445,0.0035414695739746094,276,187903,12.043980836868286,276,187903,0.006035566329956055,276,187903,0.293403,0.200474,0.1352,0.238196,0.086957,0.021739130434782608,0.22357019064124783,0.11305872042068361,0.08118313404657017,0.15017462165308498,0.021739130434782608,0.18066832100012875,0.09820324602933299,0.07386606539896574,0.11458513986487132,0.0034720897674560547,276,187903,12.162344217300415,276,187903,0.005008697509765625,276,187903,0.491961,0.309091,0.234303,0.379653,0.199275,0.010869565217391304,0.4887459807073955,0.08021108179419525,0.07400194741966894,0.13780598368087035,0.010869565217391304,0.3033816425120773,0.11006541468988137,0.09703744136554818,0.14333383938460564,https://arxiv.org/abs/1910.01108
2,HuggingFaceEntityExtractor,BERT-large model fine-tuned on CoNLL-2003 English dataset,dbmdz/bert-large-cased-finetuned-conll03-english,transformer,success,380.11330580711365,108.28701996803284,494.8531017303467,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\HuggingFaceEntityExtractor_dbmdz_bert_large_cased_finetuned_conll03_english_predictions.csv,0.001972675323486328,276,187903,157.0313160419464,276,187903,0.009764909744262695,276,187903,0.69598,0.389045,0.332533,0.499099,0.112319,0.11231884057971014,0.6834170854271356,0.38202247191011235,0.324582338902148,0.4900900900900901,0.11231884057971014,0.5530842044429001,0.4130351885700161,0.34059673099617915,0.43166895510610453,0.007018566131591797,276,187903,51.03059482574463,276,187903,0.01315927505493164,276,187903,0.290676,0.188612,0.129163,0.228777,0.097826,0.028985507246376812,0.2208029197080292,0.10604732690622261,0.07716836734693877,0.14328004736530492,0.028985507246376812,0.17653162055335966,0.094979260876,0.07046771504782341,0.1109000690808471,0.007118940353393555,276,187903,171.75162386894226,276,187903,0.008527517318725586,276,187903,0.513353,0.349495,0.262519,0.415865,0.210145,0.014492753623188406,0.5118343195266272,0.09129287598944591,0.08398058252427185,0.154948499776086,0.014492753623188406,0.3482487922705314,0.12248203574640326,0.11067284330576102,0.16162961365241518,https://arxiv.org/abs/1810.04805
2,SlidingWindowExtractor,Naive sliding window approach for entity extraction,,rule-based,success,152.1481852531433,40.387656450271606,192.55155062675476,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SlidingWindowExtractor_N_A_predictions.csv,0.007653951644897461,276,187903,77.66701436042786,276,187903,0.008629798889160156,276,187903,0.897059,0.771067,0.708387,0.829305,0.355072,0.35507246376811596,0.8970588235294118,0.7710674157303371,0.7083870967741935,0.8293051359516617,0.35507246376811596,0.7204862669536582,0.6822670893443958,0.6325010319192563,0.6864645881898566,0.005487203598022461,276,187903,39.36867880821228,276,187903,0.0060083866119384766,276,187903,0.801653,0.575326,0.503634,0.66989,0.304348,0.07246376811594203,0.811046511627907,0.4890446976336547,0.43902439024390244,0.6101694915254237,0.07246376811594203,0.6003093424289077,0.3987009769618465,0.3657043717625559,0.4644902795444452,0.0055162906646728516,276,187903,34.88120198249817,276,187903,0.008707761764526367,276,187903,0.899015,0.737374,0.68097,0.810211,0.547101,0.2644927536231884,0.8744693753790176,0.7609498680738787,0.6860133206470028,0.8137697516930023,0.2644927536231884,0.7378309519739081,0.7363491890837814,0.6503767547689397,0.7154576497539339,
2,SpacyEntityExtractor,SpaCy small English model for NER,en_core_web_sm,rule-based,success,136.5164885520935,34.51811146736145,173.14360761642456,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_sm_predictions.csv,0.004709959030151367,276,187903,48.52056646347046,276,187903,0.009593009948730469,276,187903,0.615251,0.747893,0.509569,0.675119,0.108696,0.10507246376811594,0.5867435158501441,0.7148876404494382,0.475478748248482,0.6445077556188668,0.10507246376811594,0.5128107041017314,0.6373041167467351,0.45073284217484305,0.5487273298948016,0.00425410270690918,276,187903,44.86253237724304,276,187903,0.015679597854614258,276,187903,0.123915,0.18624,0.080389,0.148815,0.054348,0.018115942028985508,0.10733590733590734,0.12182296231375986,0.060513713539399216,0.11412151067323481,0.018115942028985508,0.08463099030175689,0.10180341498276281,0.05251334750981864,0.08754047196244753,0.005514621734619141,276,187903,42.89680552482605,276,187903,0.006515026092529297,276,187903,0.347826,0.323232,0.201258,0.335079,0.163043,0.010869565217391304,0.34408602150537637,0.08443271767810026,0.07272727272727272,0.13559322033898305,0.010869565217391304,0.22161979526109957,0.09727975100413584,0.08196968474007535,0.1222844050804396,https://spacy.io/models/en
2,SpacyEntityExtractor,SpaCy medium English model for NER,en_core_web_md,rule-based,success,127.91439318656921,31.039504766464233,163.8457486629486,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_md_predictions.csv,0.0041773319244384766,276,187903,41.60976696014404,276,187903,0.007539033889770508,276,187903,0.651947,0.787921,0.554622,0.713514,0.141304,0.13043478260869565,0.6214492753623189,0.7528089887640449,0.5161290322580645,0.6808510638297872,0.13043478260869565,0.5443049027041658,0.6649971863407972,0.48847352984894415,0.5778259204404167,0.0019822120666503906,276,187903,38.95769262313843,276,187903,0.00655055046081543,276,187903,0.12588,0.190985,0.082101,0.151744,0.065217,0.018115942028985508,0.10872894333843798,0.12445223488168274,0.061605206073752715,0.11606048222313037,0.018115942028985508,0.08636581017495339,0.10367661223639484,0.05418899504509054,0.08991536458751871,0.0035524368286132812,276,187903,47.191826581954956,276,187903,0.005049943923950195,276,187903,0.339019,0.321212,0.197516,0.329876,0.173913,0.010869565217391304,0.33403361344537813,0.08390501319261214,0.07188065099457505,0.13412062420919443,0.010869565217391304,0.215527950310559,0.09861888707055304,0.08312211322487172,0.12292147427669878,https://spacy.io/models/en
2,SpacyEntityExtractor,SpaCy large English model for NER,en_core_web_lg,rule-based,success,119.97409534454346,28.791910409927368,155.0948498249054,,c:\Users\User\Workspace\work_practice\interview\toptal\take-home-assignment\files\predictions\SpacyEntityExtractor_en_core_web_lg_predictions.csv,0.00499272346496582,276,187903,40.70313048362732,276,187903,0.008115291595458984,276,187903,0.654429,0.788624,0.556767,0.715287,0.163043,0.14492753623188406,0.6236183827806865,0.7528089887640449,0.5176243360695316,0.6821508113267578,0.14492753623188406,0.5433794404827686,0.6673066924546511,0.48950390427581014,0.5789699623536186,0.004000425338745117,276,187903,40.41248297691345,276,187903,0.0059969425201416016,276,187903,0.135071,0.202847,0.088235,0.162162,0.061594,0.018115942028985508,0.11764705882352941,0.13321647677475898,0.06663743971942131,0.12494862309905466,0.018115942028985508,0.09540361871555504,0.10920269344182386,0.0574338387580243,0.09545301183244932,0.0035333633422851562,276,187903,38.68301010131836,276,187903,0.004590749740600586,276,187903,0.348739,0.335354,0.206211,0.341916,0.184783,0.014492753623188406,0.34511434511434513,0.08759894459102903,0.0751131221719457,0.13973063973063973,0.014492753623188406,0.22635150678628937,0.10264871540504888,0.08876656077143587,0.129632698378372,https://spacy.io/models/en
